Country,Continent,ISO_Code,Level,GDLCODE,Region,Log Gross National Income per capita,Log Gross National Income per capita females,Log Gross National Income per capita males,year
Gambia,Africa,GMB,Subnat,GMBr108,Basse,7.401,7.038,7.672,2003
Gambia,Africa,GMB,Subnat,GMBr103,Brikama,7.481,7.114,7.755,2003
Gambia,Africa,GMB,Subnat,GMBr107,Janjabureh,7.136,6.786,7.397,2003
Gambia,Africa,GMB,Subnat,GMBr102,Kanifing,8.142,7.743,8.439,2003
Gambia,Africa,GMB,Subnat,GMBr105,Kerewan,7.259,6.903,7.524,2003
Gambia,Africa,GMB,Subnat,GMBr106,Kuntaur,7.122,6.773,7.382,2003
Gambia,Africa,GMB,Subnat,GMBr104,Mansakonko,7.227,6.873,7.491,2003
Ghana,Africa,GHA,National,GHAt,Total,7.993,7.792,8.162,2003
Ghana,Africa,GHA,Subnat,GHAr106,Ashanti,8.079,7.876,8.25,2003
Ghana,Africa,GHA,Subnat,GHAr107,Brong Ahafo,7.814,7.618,7.979,2003
Ghana,Africa,GHA,Subnat,GHAr102,Central,7.807,7.611,7.972,2003
Ghana,Africa,GHA,Subnat,GHAr105,Eastern,7.881,7.683,8.047,2003
Ghana,Africa,GHA,Subnat,GHAr103,Greater Accra,8.753,8.533,8.938,2003
Ghana,Africa,GHA,Subnat,GHAr108,Northern,7.705,7.512,7.868,2003
Ghana,Africa,GHA,Subnat,GHAr110,Upper East,7.66,7.468,7.822,2003
Ghana,Africa,GHA,Subnat,GHAr109,Upper West,7.588,7.397,7.748,2003
Ghana,Africa,GHA,Subnat,GHAr104,Volta,7.711,7.518,7.874,2003
Ghana,Africa,GHA,Subnat,GHAr101,Western,7.937,7.738,8.105,2003
Guinea,Africa,GIN,National,GINt,Total,7.503,7.401,7.598,2003
Guinea,Africa,GIN,Subnat,GINr101,Boke,7.343,7.244,7.437,2003
Guinea,Africa,GIN,Subnat,GINr102,Conakry,8.636,8.519,8.746,2003
Guinea,Africa,GIN,Subnat,GINr103,Faranah,7.26,7.162,7.352,2003
Guinea,Africa,GIN,Subnat,GINr104,Kankan,7.355,7.255,7.448,2003
Guinea,Africa,GIN,Subnat,GINr105,Kindia,7.402,7.302,7.497,2003
Guinea,Africa,GIN,Subnat,GINr106,Labe,7.272,7.174,7.364,2003
Guinea,Africa,GIN,Subnat,GINr107,Mamou,7.284,7.185,7.376,2003
Guinea,Africa,GIN,Subnat,GINr108,N Zerekore,7.269,7.171,7.362,2003
Kenya,Africa,KEN,National,KENt,Total,8.047,7.871,8.199,2003
Kenya,Africa,KEN,Subnat,KENr102,Central,8.18,8.0,8.334,2003
Kenya,Africa,KEN,Subnat,KENr103,Coast,8.081,7.904,8.234,2003
Kenya,Africa,KEN,Subnat,KENr104,Eastern,7.983,7.808,8.133,2003
Kenya,Africa,KEN,Subnat,KENr101,Nairobi,9.148,8.947,9.321,2003
Kenya,Africa,KEN,Subnat,KENr108,North Eastern,7.428,7.265,7.568,2003
Kenya,Africa,KEN,Subnat,KENr105,Nyanza,7.779,7.608,7.926,2003
Kenya,Africa,KEN,Subnat,KENr106,Rift Valley,7.888,7.715,8.037,2003
Kenya,Africa,KEN,Subnat,KENr107,Western,7.768,7.598,7.915,2003
Lesotho,Africa,LSO,National,LSOt,Total,7.935,7.725,8.115,2003
Lesotho,Africa,LSO,Subnat,LSOr103,Berea,7.878,7.67,8.057,2003
Lesotho,Africa,LSO,Subnat,LSOr101,Butha-Buthe,7.89,7.681,8.069,2003
Lesotho,Africa,LSO,Subnat,LSOr102,Leribe,7.967,7.756,8.148,2003
Lesotho,Africa,LSO,Subnat,LSOr105,Mafeteng,7.949,7.739,8.13,2003
Lesotho,Africa,LSO,Subnat,LSOr104,Maseru,8.308,8.088,8.497,2003
Lesotho,Africa,LSO,Subnat,LSOr106,Mohale s Hoek,7.834,7.627,8.012,2003
Lesotho,Africa,LSO,Subnat,LSOr109,Mokhotlong,7.438,7.241,7.607,2003
Lesotho,Africa,LSO,Subnat,LSOr108,Qasha s Nek,7.54,7.341,7.711,2003
Lesotho,Africa,LSO,Subnat,LSOr107,Quthing,7.644,7.443,7.818,2003
Lesotho,Africa,LSO,Subnat,LSOr110,Thaba-Tseka,7.399,7.204,7.568,2003
Liberia,Africa,LBR,National,LBRt,Total,7.006,6.767,7.203,2003
Liberia,Africa,LBR,Subnat,LBRr101,Bomi,6.745,6.516,6.935,2003
Liberia,Africa,LBR,Subnat,LBRr102,Bong,6.65,6.424,6.837,2003
Liberia,Africa,LBR,Subnat,LBRr103,Gbarpolu,6.631,6.406,6.818,2003
Liberia,Africa,LBR,Subnat,LBRr104,Grand Bassa,6.693,6.466,6.882,2003
Liberia,Africa,LBR,Subnat,LBRr105,Grand Cape Mount,6.716,6.488,6.905,2003
Liberia,Africa,LBR,Subnat,LBRr106,Grand Gedeh,6.758,6.529,6.949,2003
Liberia,Africa,LBR,Subnat,LBRr107,Grand Kru,6.605,6.381,6.791,2003
Liberia,Africa,LBR,Subnat,LBRr108,Lofa,6.712,6.484,6.901,2003
Liberia,Africa,LBR,Subnat,LBRr109,Margibi,7.024,6.785,7.221,2003
Liberia,Africa,LBR,Subnat,LBRr110,Maryland,6.857,6.624,7.05,2003
Liberia,Africa,LBR,Subnat,LBRr111,Montserrado,7.456,7.203,7.666,2003
Liberia,Africa,LBR,Subnat,LBRr112,Nimba,6.848,6.615,7.041,2003
Liberia,Africa,LBR,Subnat,LBRr113,River Cess,6.523,6.301,6.707,2003
Liberia,Africa,LBR,Subnat,LBRr114,River Gee,6.712,6.484,6.901,2003
Liberia,Africa,LBR,Subnat,LBRr115,Sinoe,6.594,6.37,6.78,2003
Libya,Africa,LBY,National,LBYt,Total,9.649,9.066,9.996,2003
Libya,Africa,LBY,Subnat,LBYr101,Cyrenaica,9.535,8.959,9.878,2003
Libya,Africa,LBY,Subnat,LBYr103,Fezzan,9.49,8.917,9.831,2003
Libya,Africa,LBY,Subnat,LBYr102,Tripolitania,9.731,9.143,10.08,2003
Madagascar,Africa,MDG,National,MDGt,Total,7.297,7.125,7.443,2003
Madagascar,Africa,MDG,Subnat,MDGr112,Alaotra Mangoro,7.317,7.144,7.462,2003
Madagascar,Africa,MDG,Subnat,MDGr101,Analamanga,7.738,7.556,7.892,2003
Madagascar,Africa,MDG,Subnat,MDGr111,Analanjirofo,7.122,6.954,7.264,2003
Madagascar,Africa,MDG,Subnat,MDGr106,Anamoroni Mania,7.126,6.958,7.268,2003
Madagascar,Africa,MDG,Subnat,MDGr118,Androy,7.098,6.931,7.239,2003
Madagascar,Africa,MDG,Subnat,MDGr119,Anosy,7.21,7.04,7.354,2003
Madagascar,Africa,MDG,Subnat,MDGr117,Atsimo Andrefana,7.238,7.067,7.382,2003
Madagascar,Africa,MDG,Subnat,MDGr109,Atsimo Atsinanana,7.127,6.959,7.269,2003
Madagascar,Africa,MDG,Subnat,MDGr110,Atsinanana,7.394,7.22,7.541,2003
Madagascar,Africa,MDG,Subnat,MDGr115,Betsiboka,7.205,7.035,7.348,2003
Madagascar,Africa,MDG,Subnat,MDGr113,Boeny,7.456,7.281,7.605,2003
Madagascar,Africa,MDG,Subnat,MDGr104,Bongolava,7.212,7.043,7.356,2003
Madagascar,Africa,MDG,Subnat,MDGr121,Diana,7.294,7.122,7.439,2003
Madagascar,Africa,MDG,Subnat,MDGr105,Haute Matsiatra,7.205,7.035,7.348,2003
Madagascar,Africa,MDG,Subnat,MDGr108,Ihorombe,7.251,7.08,7.395,2003
Madagascar,Africa,MDG,Subnat,MDGr103,Itasy,7.186,7.016,7.329,2003
Madagascar,Africa,MDG,Subnat,MDGr116,Melaky,7.032,6.866,7.172,2003
Madagascar,Africa,MDG,Subnat,MDGr120,Menabe,7.27,7.098,7.414,2003
Madagascar,Africa,MDG,Subnat,MDGr122,Sava,7.055,6.888,7.195,2003
Madagascar,Africa,MDG,Subnat,MDGr114,Sofia,7.239,7.068,7.383,2003
Madagascar,Africa,MDG,Subnat,MDGr102,Vakinankaratra,7.223,7.053,7.367,2003
Madagascar,Africa,MDG,Subnat,MDGr107,Vatovavy Fitovinany,7.092,6.925,7.233,2003
Malawi,Africa,MWI,National,MWIt,Total,6.953,6.755,7.127,2003
Malawi,Africa,MWI,Subnat,MWIr101,Blantyre,7.292,7.084,7.475,2003
Malawi,Africa,MWI,Subnat,MWIr102,Kasungu,6.881,6.685,7.054,2003
Malawi,Africa,MWI,Subnat,MWIr109,Lilongwe,7.093,6.891,7.271,2003
Malawi,Africa,MWI,Subnat,MWIr103,Machinga,6.865,6.669,7.037,2003
Malawi,Africa,MWI,Subnat,MWIr104,Mangochi,6.854,6.659,7.026,2003
Malawi,Africa,MWI,Subnat,MWIr110,Mulanje,6.894,6.697,7.067,2003
Malawi,Africa,MWI,Subnat,MWIr105,Mzimba,7.001,6.801,7.176,2003
Malawi,Africa,MWI,Subnat,MWIr112,"Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)",6.831,6.636,7.002,2003
Malawi,Africa,MWI,Subnat,MWIr111,"Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",6.987,6.788,7.162,2003
Malawi,Africa,MWI,Subnat,MWIr113,"Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)",6.881,6.686,7.054,2003
Malawi,Africa,MWI,Subnat,MWIr106,Salima,6.828,6.633,6.999,2003
Malawi,Africa,MWI,Subnat,MWIr107,Thyolo,6.856,6.661,7.028,2003
Malawi,Africa,MWI,Subnat,MWIr108,Zomba,6.995,6.796,7.17,2003
Mali,Africa,MLI,National,MLIt,Total,7.534,7.25,7.751,2003
Mali,Africa,MLI,Subnat,MLIr108,Bamako,8.578,8.254,8.825,2003
Mali,Africa,MLI,Subnat,MLIr107,Gao and Kidal,7.423,7.143,7.637,2003
Mali,Africa,MLI,Subnat,MLIr101,Kayes,7.484,7.201,7.7,2003
Mali,Africa,MLI,Subnat,MLIr102,Koulikoro,7.374,7.096,7.587,2003
Mali,Africa,MLI,Subnat,MLIr105,Mopti,7.285,7.01,7.495,2003
Mali,Africa,MLI,Subnat,MLIr104,Segou,7.417,7.137,7.631,2003
Mali,Africa,MLI,Subnat,MLIr103,Sikasso,7.482,7.199,7.697,2003
Mali,Africa,MLI,Subnat,MLIr106,Tombouctou,7.239,6.965,7.447,2003
Mauritania,Africa,MRT,National,MRTt,Total,8.377,7.663,8.791,2003
Mauritania,Africa,MRT,Subnat,MRTr107,Adrar,8.275,7.57,8.684,2003
Mauritania,Africa,MRT,Subnat,MRTr103,Assaba,7.962,7.284,8.356,2003
Mauritania,Africa,MRT,Subnat,MRTr105,Brakna,8.111,7.42,8.512,2003
Mauritania,Africa,MRT,Subnat,MRTr104,Gorgol,8.03,7.346,8.427,2003
Mauritania,Africa,MRT,Subnat,MRTr110,Guidimagha,8.015,7.333,8.411,2003
Mauritania,Africa,MRT,Subnat,MRTr101,Hodh Charghi,7.793,7.13,8.178,2003
Mauritania,Africa,MRT,Subnat,MRTr102,Hodh Gharbi,7.909,7.236,8.3,2003
Mauritania,Africa,MRT,Subnat,MRTr112,Inchiri,8.874,8.118,9.312,2003
Mauritania,Africa,MRT,Subnat,MRTr108,Nouadhibou,9.373,8.575,9.836,2003
Mauritania,Africa,MRT,Subnat,MRTr109,Tagant,8.016,7.333,8.412,2003
Mauritania,Africa,MRT,Subnat,MRTr111,Tiris-Zemmour,9.048,8.278,9.495,2003
Mauritania,Africa,MRT,Subnat,MRTr106,Trarza incl Nouakchott,8.883,8.127,9.322,2003
Mauritius,Africa,MUS,National,MUSt,Total,9.475,8.886,9.845,2003
Mauritius,Africa,MUS,Subnat,MUSr101,"North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)",9.452,8.864,9.821,2003
Mauritius,Africa,MUS,Subnat,MUSr103,Rodrigues,9.108,8.542,9.464,2003
Mauritius,Africa,MUS,Subnat,MUSr102,"South (Grand Port, Savanne, Plaines Wilhems, Black River)",9.519,8.927,9.891,2003
Morocco,Africa,MAR,National,MARt,Total,8.493,7.603,8.955,2003
Morocco,Africa,MAR,Subnat,MARr103,Centre,8.706,7.795,9.18,2003
Morocco,Africa,MAR,Subnat,MARr102,Centre north,8.338,7.465,8.792,2003
Morocco,Africa,MAR,Subnat,MARr105,Centre south,8.429,7.546,8.887,2003
Morocco,Africa,MAR,Subnat,MARr104,Eastern,8.645,7.74,9.115,2003
Morocco,Africa,MAR,Subnat,MARr101,North west,8.585,7.686,9.052,2003
