Country,Year,"Central government, Fiscal Balance (% of GDP)","Central government, Fiscal Balance (Current US $)","Central government, total expenditure and net lending  (% of GDP)","Central government, total expenditure and net lending  (Current US $)","Central government, total revenue and grants  (% of GDP)","Central government, total revenue and grants  (Current US $)",Current account balance (As % of GDP),"Current account balance (Net, BoP, cur. US$)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),Final consumption expenditure  (% of GDP),Final consumption expenditure  (current US$),General government final consumption expenditure (% of GDP),General government final consumption expenditure (current US$),Gross capital formation (% of GDP),Gross capital formation (current US$),"Gross capital formation, Private sector  (current US$)","Gross capital formation, Private sector (% GDP)","Gross capital formation, Public sector  (current US$)","Gross capital formation, Public sector (% GDP)","Gross domestic product, (constant prices US$)","Gross domestic product, current prices (current US$)",Household final consumption expenditure  (% of GDP),Household final consumption expenditure (current US$),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Inflation, consumer prices (annual %)",Real GDP growth (annual %),Real per Capita GDP Growth Rate (annual %)
Southern Africa,2000,-2.0952346778,-3737.34809468964,26.9557031647,48081.8912229215,24.8604684869,44344.5431282318,-0.167717516,-299.163976930052,32.7082069833,58342.8464342811,81.2432849069,144916.671756358,18.5640117733,33113.3188881052,16.8484437361,30053.1963141965,21397.0444181856,11.9956258639,8656.15189601092,4.8528178722,178373.641293534,178373.722729778,62.6792731335,111803.352868253,30.7999356263,54938.9917750575,19.0677563906,3.8341671898,1.5523402549
Southern Africa,2001,-1.7462453731,-2809.07481921684,27.1936038418,43744.63576007,25.4473584686,40935.5609408531,-1.0924639675,-1757.37789731934,35.7208480922,57461.8758854183,82.1263450224,132111.47261742,18.3972599851,29594.5120666423,15.8613800325,25515.2018913469,17635.4255914521,10.9629619445,7879.77629989485,4.898418088,183499.445312194,160863.694325444,63.7290850373,102516.960550778,33.7085731471,54224.8560687411,13.8454972048,2.8835182187,0.6363893374
Southern Africa,2002,-2.746722636,-4387.11082460979,27.120483352,43317.2845793751,24.373760716,38930.1737547653,-0.4214016341,-673.069659943996,37.3505269963,59656.8794917707,80.114296979,127959.880215775,18.4757504075,29509.7741375728,16.5067084872,26364.7878146837,16751.576537323,10.4879808836,9613.2112773607,6.0187276035,190141.923876267,159721.653988144,61.6385465715,98450.1060782025,34.9592032415,55837.4176383372,15.9643804029,3.8956695042,1.6377489901
Southern Africa,2003,-2.9288550169,-6635.30032216889,27.6277168208,62590.397020814,24.748933804,56068.5344606273,-1.6668014331,-3776.12685585367,32.744045585,74181.40364374,82.1139836806,186028.649159482,19.2952104493,43713.1627798597,17.2621568902,39107.2943233397,27013.4920175994,11.9238915764,12093.8023057403,5.3382653137,195551.165643463,226549.292606706,62.8187732313,142315.486379623,23.8805127412,54101.1326860748,11.6578514758,2.8581793654,0.6278809116
Southern Africa,2004,-1.5843484329,-4552.9365897599,27.1293764566,77961.594912276,25.5366347051,73384.5384720486,-2.6556828629,-7631.62662091307,32.367004945,93012.9497107117,82.1490897039,236071.553806259,19.0426900043,54722.9121366034,18.1324750038,52107.2304503751,38014.0539009247,13.2282770777,14093.1765494503,4.904197926,205178.571886322,287369.652734025,63.1063996996,181348.641669655,32.6485696526,93822.0812333204,10.9671163788,5.1946507715,2.912692983
Southern Africa,2005,0.0806023822,266.576753149082,27.0568978065,89485.4441193173,27.1375001887,89752.0208724664,-1.3849176663,-4580.34669470797,34.8145390199,115142.338500292,80.9773289571,267816.816885259,18.8461838994,62330.0996388153,17.5751128748,58126.2786405888,41407.0190398107,12.5198627962,16719.2596007782,5.0552500786,217425.194086208,330730.613536546,62.1311450576,205486.717246443,-33.3669808517,-110354.820489593,6.5950783494,6.8450866171,4.5203488348
Southern Africa,2006,1.5700732608,6112.34922191983,25.4546466949,99095.8153375425,27.0247199557,105208.164559462,-0.0287064311,-111.755123797148,35.6282708987,138702.084381672,76.4351790598,297564.781793978,18.1043635904,70480.9103288913,20.9862488306,81700.1887188293,52601.8006037654,13.5117738859,29098.388115064,7.4744749446,230601.46477098,389303.440450329,58.3308154694,227083.871465087,33.049698789,128663.61444415,6.5076668131,6.3671063105,4.0468157207
Southern Africa,2007,1.4669213549,6425.04948561142,26.5977754998,116497.059108512,27.2458893175,119335.768448237,-1.398258284,-6124.30832666263,38.461949278,168461.606065789,75.4037357335,330264.967414913,18.0216508557,78934.0193122385,22.3283864169,97797.327157067,59775.9942897112,13.6476275759,38021.3328673558,8.680758841,244658.677037168,437995.497440737,57.3820848779,251330.948102674,36.1940714284,158528.403197032,7.8691122538,6.632963299,4.2968234425
Southern Africa,2008,-1.2259736953,-5573.55985326012,32.9861588664,149962.704324611,28.5418952499,129758.054448582,-3.1167618923,-14169.5201312046,37.8815170881,172218.134565641,53.302771629,242326.722970744,17.9138114943,81440.3285733019,25.383248928,115398.118016764,63684.0057453184,14.0080878124,51714.1122714454,11.3751611156,254446.148305542,454623.119145585,35.3889601347,160886.394397442,35.1774940736,159925.020794644,11.412572921,4.6106488697,2.2938220922
Southern Africa,2009,-4.8663401071,-21888.8523774405,32.1590975905,144651.981625339,27.2927574834,122763.129247898,-4.7953894704,-21569.7156178755,33.7964967844,152017.021563036,78.6004545122,353545.725898163,19.0557336629,85712.9037252097,24.7280509293,111227.050404504,57845.6983618985,12.8602832668,53381.3520426054,11.8677676625,253220.468332485,449801.121497516,59.5447208494,267832.822172953,37.1250022259,166988.676368186,8.3545372545,0.118387711,-2.1397962477
Southern Africa,2010,-2.8640234813,-15991.7783513972,32.1517690481,179525.051937187,29.2877455669,163533.27358579,-0.7132583393,-3982.60326544024,35.0564860898,195744.049933281,76.4850625007,427067.78582858,18.9489842295,105804.983012607,21.8969832757,122265.653686346,70806.2786884674,12.6809439406,51459.3749978783,9.2160393351,263391.13449266,558367.571216266,57.5360782712,321262.802815973,33.4385318662,186709.91823194,6.275753854,4.4755865118,2.0673602366
Southern Africa,2011,-1.4691889427,-9456.44793552628,31.299411754,201458.947213699,29.8302228112,192002.499278173,-0.8246960097,-5308.16333495727,37.3656953937,240504.636799219,75.6925159688,487195.564532698,18.8874574575,121569.290976743,22.0060573191,141642.18722931,83351.6141617391,12.9498169632,58290.5730675712,9.0562403559,273178.443955839,643650.905637145,56.8050585113,365626.273555955,35.0642686816,225691.482924082,6.8658473199,3.8521043357,1.4043560587
Southern Africa,2012,-2.4256645432,-15632.0951042351,31.6286610811,203829.601844533,29.2029965379,188197.506740298,-2.7814390586,-17924.8692955127,36.5208807344,235357.309625531,77.3207352511,498290.289309199,19.2093738975,123794.017810997,22.7712526793,146748.3987144,83137.3332201959,12.900592023,63611.0654942045,9.8706606563,283026.029037289,644445.875599703,58.1113613536,374496.271498201,36.6128686649,235950.122049427,6.6590014015,4.1671349883,1.669074396
Southern Africa,2013,-2.9904297105,-18811.7336776187,32.0255545122,201461.415479432,29.0351248017,182649.681801813,-3.881135939,-24414.8509481369,36.757432981,231227.986229419,77.8501134223,489727.478077782,20.1937020198,127031.423956422,23.5167349179,147935.446432504,84729.7523403413,13.4691662715,63205.6940921631,10.0475686464,292411.900486814,629064.565932131,57.6564114025,362696.05412136,38.1242813211,239826.344807575,6.443473173,3.4998173373,0.9962104152
Southern Africa,2014,-4.1921253838,-26216.1770764742,32.3830323106,202512.861995664,28.1909069268,176296.68491919,-4.7942786067,-29981.845817977,36.0390149396,225376.178145327,77.7637154032,486308.768575389,19.709101474,123254.255765362,23.7212324356,148344.806765709,81900.4200336528,13.0963728529,66444.386732056,10.6248595827,300688.618770018,625367.198640388,58.0546139291,363054.512810028,37.5239627784,234662.554846037,6.275374181,2.9726677084,0.4868112623
Southern Africa,2015,-4.3784278889,-24093.2713743227,30.9593403117,170360.642364288,26.5809124228,146267.370989965,-6.5044970298,-35792.4387630662,31.3252471942,172374.126208709,79.6785147541,438448.714329367,19.2623929169,105995.592857065,25.239889362,138888.093919984,74733.6011217661,13.5812060681,64154.4927982178,11.6586832939,305677.892358483,550272.197822161,60.4161218372,332453.121472302,36.2436513102,199438.736635899,5.691558094,1.6387849283,-0.7918153662
Southern Africa,2016,-4.1239423865,-21033.1421756597,29.4159761685,150028.868254376,25.292033782,128995.726078717,-3.4261475477,-17474.2131998547,31.3120117952,159699.126267081,79.5612450222,405782.336755511,18.8024245312,95897.0885991562,22.1456541275,112948.39941638,63760.3702393784,12.5014175824,49188.029177002,9.6442365451,308075.875004322,510025.121706018,60.758820491,309885.248156355,33.0189109449,168404.740732955,11.0293032632,0.6862478581,-1.6939681568
Southern Africa,2017,-4.5423986393,-27458.2190019547,29.4178898554,177827.382925585,24.8754912161,150369.16392363,-2.0835406226,-12594.7366705934,30.2656824208,182952.180588333,78.3714458905,473745.370158282,18.1824071742,109910.32664066,21.7241313855,131319.596667739,72116.9069850455,11.93026176,59202.6896826931,9.7938696256,312723.384293836,604487.214412114,60.1890387163,363835.043517622,30.3612596969,183529.93300224,9.2936109579,1.55726108,-0.8189934942
Southern Africa,2018,-4.1366329919,-24576.7363178214,30.0012703237,178465.502793938,25.8697530366,153888.766476116,-2.9056682998,-17345.5865332421,32.0039531921,190378.658510251,77.4240228571,460564.403388502,18.1831569932,108164.295050546,22.7282129615,135201.006824485,74404.9009590038,12.507972197,60796.1058654808,10.2202407644,315518.997651396,594859.820496078,59.2408658638,352400.108337956,32.1561890107,191284.24822716,7.4189003326,1.1818646423,-1.161989734
Southern Africa,2019,-4.1756571918,-25610.9485416254,30.1214655188,184987.431012758,25.9512400111,159376.482471133,-2.9571111585,-18220.1875548444,31.6772916827,194542.354062411,77.451360093,475658.401252752,17.9175851965,110038.738101219,22.8999845128,140637.55638402,78170.9583834429,12.7285611494,62466.5980005768,10.1714233635,322398.507223003,614138.216142049,59.5337748965,365619.663151533,32.0286362886,196700.095557134,7.105053709,2.2440664553,-0.1035808973
Southern Africa,2020,-4.1329677844,-26498.9407753359,29.971389335,192445.184764099,25.8444475675,165946.243988763,-3.2537782792,-20960.9082670818,31.0645235214,199464.159030738,77.7213186946,499045.718872906,17.6780512779,113510.114810669,23.2423052778,149237.984384011,83328.3724312158,12.977550443,65909.6119527949,10.2647548349,330875.545742659,642096.30929469,60.0432674166,385535.604062237,32.0281474938,205651.552992966,6.5806504118,2.7855795797,0.4443813603
Sudan,1981,-8.8777753587,-631.111172923333,21.5379814708,1531.11113980964,12.6602061121,899.99996688631,-28.0409333469,-1993.39875356689,12.9060033829,917.473421396257,127.0898646565,9034.67707949064,17.3229775557,1231.47120105938,25.9091199204,1841.85050891096,5386.889918028412,5386.889918028412,5386.889918028412,5386.889918028412,3025.33387118392,7108.88874098107,109.7668871008,7803.20587843126,31.7347929576,2255.99112353361,65.5748233783,6.3201251562,2.6424502561
Sudan,1982,-8.6755947537,-448.461523824895,24.7470239587,1279.23080661593,16.071429205,830.769282791038,-32.9449170591,-1702.99882902274,17.7865962541,919.430227697073,171.1910374609,8849.25998787776,17.6369752859,911.695974389769,33.765900381,1745.43735249513,5070.756091618275,5070.756091618275,5070.756091618275,5070.756091618275,3150.18889469288,5169.23088914546,153.554062175,7937.56401348799,43.7151565646,2259.73737637579,25.6788207913,4.1269832959,0.5477950135
Sudan,1983,-7.2668341719,-513.038398909514,22.1535194308,1564.03818639607,14.886685259,1050.99978748655,-20.6458716562,-1457.59827292884,12.7068611748,897.104235228735,114.9747079944,8117.21290309366,11.3620418945,802.160011365395,17.6905372911,1248.95170482896,4992.8251604734705,4992.8251604734705,4992.8251604734705,4992.8251604734705,3102.62156893394,7059.99871162292,103.6126660999,7315.05289172826,25.4675151208,1798.006239412,30.5864197531,-1.5099832851,-4.8456395047
Sudan,1984,-12.0430543545,-1047.8382201873,24.9702925323,2172.6072235772,12.9272381777,1124.7690033899,-16.7651692116,-1458.69847886043,9.7644073005,849.578426346204,114.8291068666,9991.0141914809,11.1422018891,969.457137097179,9.859178489,857.824247597736,4842.852178896825,4842.852178896825,4842.852178896825,4842.852178896825,2928.0527278214,8700.7680057,103.6869049775,9021.55705438373,19.0111854187,1654.11913841274,34.152682581,-5.6264947959,-8.7442662281
Sudan,1985,-14.4687719292,-873.705823373627,26.797170268,1618.16385161322,12.3283983388,744.458028239593,-22.5219017839,-1359.99909586921,11.8570953109,715.998100746133,199.4025861169,12041.0496162609,25.4674704279,1537.86909686073,19.5849449812,1182.64912628387,4525.63151321707,4525.63151321707,4525.63151321707,4525.63151321707,2909.78312820346,6038.56241322709,173.935115689,10503.1805194002,24.5148661563,1480.34549336831,45.4193093728,-0.6239504994,-3.812108556
Sudan,1986,-12.607118045,-1015.67989587784,24.0012885683,1933.63988399506,11.3941705233,917.95998811722,-21.9912058584,-1771.69957454226,9.3945952186,756.866197289217,176.6081785934,14228.2618283881,27.3590093198,2204.15130866082,28.478348633,2294.32976444152,4763.674171255409,4763.674171255409,4763.674171255409,4763.674171255409,3198.70869155598,8056.40029907228,149.2491692737,12024.1105197272,16.2952238972,1312.80846678636,24.4487521202,9.9294535236,6.5432475159
Sudan,1987,-9.5873428765,-1248.78563519552,18.3846067404,2394.6606585185,8.7972638639,1145.87502332298,-15.7439019505,-2050.69943266955,8.7469638062,1139.32326125019,143.3849370892,18676.3999208616,20.2182128209,2633.49439623141,23.8964344365,3112.59589241473,5435.9445185663235,5435.9445185663235,5435.9445185663235,5435.9445185663235,3405.43214414971,13025.356986585,123.1667242683,16042.9055246302,17.6358174671,2297.12818259053,49.2795950156,6.4627158184,3.2901216088
Sudan,1988,-12.5902954758,-1309.13896849788,23.0175147033,2393.36126098,10.4272192275,1084.22229248212,-20.0952120724,-2089.50022299097,5.6113405724,583.467212736431,132.2318171706,13749.4648212487,8.2451880584,857.334683737254,16.5180522726,1717.5471342451,5855.933057922652,5855.933057922652,5855.933057922652,5855.933057922652,3554.02476451787,10398.0003568331,123.9866291122,12892.1301375114,9.9034510554,1029.7608760749,33.0116081909,4.3633998294,1.2449861043
Sudan,1989,-11.7977102552,-2164.53902362557,20.1504030782,3697.01686692283,8.352692823,1532.47784329727,-13.519836759,-2480.49948886843,2.9622101121,543.479984260127,78.7785111027,14453.5810607635,4.6973054305,861.819852341211,9.5192261855,1746.50301690371,6201.518350523967,6201.518350523967,6201.518350523967,6201.518350523967,3604.47115066837,18347.1112343235,74.0812056723,13591.7612084223,5.2598051596,965.022303340067,66.723867425,1.4194157186,-1.7534676456
Sudan,1990,-14.8873181818,-363.912222222222,28.4427727273,695.267777777778,13.5554545455,331.355555555556,-106.3636129636,-2599.99942799879,15.619224671,381.803269734853,508.8621005803,12438.8513475177,26.0979874655,637.950804711542,34.4273464356,841.557357313812,6709.460075057626,6709.460075057626,6709.460075057626,6709.460075057626,3543.19589664381,2444.44444444444,482.7641131148,11800.9005428062,20.2734719538,495.573758870099,65.1551242464,-1.6999790389,-4.9785719816
Sudan,1991,-24.3204788451,-669.367327721458,41.9775370228,1155.33875629289,17.6570581778,485.971428571428,-101.7338815215,-2799.99982099802,3.4288087581,94.3703687037296,389.699308153,10725.6105513011,12.7449951914,350.777771582819,34.838473288,958.851834917918,6681.541898619085,6681.541898619085,6681.541898619085,6681.541898619085,3894.28240655609,2752.27857142857,376.9543129616,10374.8327797183,13.3841961962,368.370363864715,123.5786399815,9.9087524414,5.9843125164
Sudan,1992,-22.5201212005,-760.07095571255,46.3138193838,1563.12608836963,23.7936981833,803.055132657076,-43.7010209135,-1474.94218328784,4.8145100404,162.493319423745,171.7261394182,5795.88581013647,13.3445129859,450.387306907074,22.2154119493,749.786790289468,6965.1356397824475,6965.1356397824475,6965.1356397824475,6965.1356397824475,3740.10900859807,3375.07488945657,158.3816264323,5345.4985032294,9.071604915,306.173459558473,117.6252747603,-3.9589680938,-7.5341554989
Sudan,1993,-7.3871279503,-421.927188037108,21.7564037882,1242.65050421528,14.3692758379,820.723316178173,-24.6556503029,-1408.24543334057,4.6530210128,265.764460155241,125.9519708121,7193.94076154585,6.1251955401,349.849975229394,20.6560504616,1179.80212957768,6836.590688136682,6836.590688136682,6836.590688136682,6836.590688136682,3970.94822126519,5711.65398616923,119.8267752719,6844.09078631646,13.0331843886,744.410395656846,101.3796434884,6.1719915686,2.2406535348
Sudan,1994,-2.785349241,-180.771367824483,17.9589133834,1165.54767679517,15.1735641424,984.776308970688,-22.7459649522,-1476.23110822785,4.7983457687,311.416433932576,114.1231015537,7406.67951589624,5.4556716285,354.07740191356,22.687930582,1472.46463171533,7171.256134486055,7171.256134486055,7171.256134486055,7171.256134486055,4051.42305806669,6490.07905941649,108.6674299252,7052.60211398268,15.7326196162,1021.05945121172,115.3986639723,2.0265899306,-1.5214952874
Sudan,1995,-3.1965703231,-232.960957523042,11.8290430333,862.081829313169,8.6324727103,629.120871790127,-20.2453077516,-1475.44580676366,9.2601761474,674.866899243897,87.5551658344,6380.88113431823,5.9592673371,434.30191883172,20.0917376632,1464.25386313466,7886.423135942916,7886.423135942916,7886.423135942916,7886.423135942916,4173.49881783542,7287.84084126389,81.5958984974,5946.5792154865,18.2700020427,1331.48867056652,68.3751042973,3.0131575503,-0.2140499948
Sudan,1996,-2.4249072824,-221.194721513465,8.643602531,788.450456899166,6.2186952487,567.2557353857,-11.9054461345,-1085.98867320144,6.799126655,620.20141467154,92.2841360231,8417.95639614828,5.5149417872,503.060888821137,11.9381362364,1088.97059256355,8193.034527536243,8193.034527536243,8193.034527536243,8193.034527536243,4437.36566126764,9121.78057780078,86.7691942359,7914.89550732714,14.9275499317,1361.65835041547,132.8200315467,6.3224372391,3.3917764796
Sudan,1997,-0.6410768307,-75.2846177892908,6.4705297063,759.864235483434,5.8294528757,684.579617694144,-9.3525382316,-1098.31182850997,5.0597899505,594.194539999999,90.5191576446,10630.0834153874,5.385191008,632.407891460959,15.6792268311,1841.28413741807,8523.841678143748,8523.841678143748,8523.841678143748,8523.841678143748,7196.84311111533,11743.4625906776,85.1339666366,9997.6755239264,11.8372310489,1390.1008,46.699997439,62.1872899485,58.2028191569
Sudan,1998,-0.6195613981,-70.0687676528656,7.5637060139,855.410877657257,6.9441446158,785.342110004391,-12.6222515936,-1427.50277363018,5.267708518,595.747,91.6225629883,10361.9755812054,6.2344145806,705.075797268942,17.9764676843,2033.03327374402,8333.48284320807,8333.48284320807,8333.48284320807,8333.48284320807,8832.19400454874,11309.4146717254,85.3881484077,9656.89978393641,14.7141125187,1664.08,17.0999951735,22.7231699814,19.9240894712
Sudan,1999,-0.8019718844,-85.6218355216736,8.4211607215,899.077950529754,7.6191888371,813.45611500808,-6.8914066908,-735.755082786993,7.7876057384,831.436999999998,92.7045322891,9897.51931493628,6.5067436598,694.686866545661,16.8832277389,1802.52322640368,8520.346503452407,8520.346503452407,8520.346503452407,8520.346503452407,10799.9759924463,10676.413623522,86.1977886293,9202.83244839062,16.9435077143,1808.9589659168,17.1654898699,22.2796508646,19.5061080823
Sudan,2000,-0.7422359446,-91.7930766238817,11.0077364665,1361.33800077791,10.2655005219,1269.54492415403,-0.4079578853,-50.4525679373407,15.295421838,1891.60042570303,84.062100005,10396.045682082,7.5744294382,936.737417347336,18.3428800249,2268.48268920638,1978.73632592361,16.0,289.746363282767,2.3428800249,13352.8809255493,12367.1020370226,76.4876705668,9459.3082647347,17.7004018679,2189.02675996888,6.9256834422,23.6380611854,20.7184771513
Sudan,2001,-0.896774263,-120.15503875969,11.5712808127,1550.38759689922,10.6745065497,1430.23255813954,-5.2926442924,-709.139307786001,12.8052915602,1715.72754399225,90.2279472255,12089.2658761632,8.5690397492,1148.12985352713,17.5893366023,2356.72176203897,2051.74288606998,15.3131340431,304.978875968992,2.2762025592,14417.2035418563,13398.5824214192,81.6589074763,10941.136022636,20.622575388,2763.13276077519,7.3768281722,7.970733973,5.2875197234
Sudan,2002,3.1395564844,470.175385293157,8.7948157414,1317.09873683091,11.9343722258,1787.27412212407,-5.3495184389,-801.136053975031,13.2955667761,1991.12462626905,86.5083602114,12955.3654459641,4.4816030998,671.158322727273,19.4563727761,2913.757918323,2456.91190318922,16.4058220368,456.846015133773,3.0505507392,15244.3464902352,14975.8536797021,82.0267571116,12284.2071232368,19.4720318745,2916.10300198431,8.2575893044,5.7371940819,3.0289830862
Sudan,2003,0.7244813331,128.360851089918,15.3222395377,2714.73620887184,16.0467208708,2843.09705996176,-5.0235790568,-890.05865819994,14.7681509255,2616.56489294359,81.2314228209,14392.2749861442,12.2327368186,2167.34985074616,20.698352682,3667.25551780705,2690.11590770005,15.183280124,977.139610107003,5.515072558,16499.5406931021,17717.6202094495,68.9986860023,12224.9251353981,23.7812953362,4213.47958854956,7.7107556783,8.2338341212,5.4526833207
Sudan,2004,1.5448930224,331.501386651873,18.5387162691,3978.01663982248,20.0836092915,4309.51802647436,-4.853462516,-1041.45046340868,17.7579629388,3810.48347871814,78.336769397,16809.414829409,15.3126861144,3285.77876047843,23.9376202612,5136.50731447684,4055.82321968378,18.9013175949,1080.68409479306,5.0363026663,17589.8195862497,21457.886199291,63.0240832826,13523.6360689306,20.032352597,4298.519423313,5.9628473515,6.6079348112,3.9577867042
Sudan,2005,-1.8623984546,-654.47875926824,19.7496610813,6940.36963385133,17.8872626267,6285.89087458309,-7.4084245284,-2603.44744245137,14.0343517982,4931.9119275083,90.9051439621,31945.6267182871,9.2372044104,3246.11205871499,19.5507073825,6870.453891824,5211.74086797685,14.8306388876,1658.71302384715,4.720068495,18506.2769517134,35141.715117471,81.6679395517,28699.5146595721,-24.4902031428,-8606.27742014843,8.4894536429,5.2101578471,2.7406359062
Sudan,2006,-1.0691072448,-483.792581689398,18.8235855883,8518.05196620931,17.7544783435,8034.25938451991,-14.3822265852,-6508.24747857524,12.9394095367,5855.34367662631,85.3351513061,38615.8763408683,9.7098973686,4393.92431287694,25.7151067091,11636.6042079094,8657.92354049797,19.1326802687,2978.68066741143,6.5824264404,19922.486381805,45252.0160213618,75.6252539375,34221.9520279914,23.9896675519,10855.8082040422,7.1998480186,7.6525896256,5.2849322665
Sudan,2007,-2.6920531976,-1599.92212762195,19.5833153971,11638.6183097996,17.7544783435,10551.7167312954,-5.9602318887,-3542.24310766733,15.5751023594,9256.48532037294,81.3967861934,48375.1656417378,8.0202246268,4766.52350724063,22.7269777439,13506.937611585,8751.40974491359,14.7252545484,4755.52786667142,8.0017231955,21075.3925065935,59431.2968657013,73.3765615666,43608.6421344971,19.6988662967,11707.2917079944,7.9986897013,5.7869590306,3.5735302883
Sudan,2008,0.476047436,308.571718775477,19.7272585071,12787.1165842051,16.8912621995,10948.8370582272,-5.3625440419,-3475.97593589902,19.7272585071,12787.1165842051,27.5023709064,17826.9080316364,7.7751123993,5039.79144743136,19.7272585071,12787.1165842051,9807.57607178706,15.1305876679,2979.540512418,4.5966708393,21886.2710405964,64819.5317133837,19.7272585071,12787.1165842051,19.7272585071,12787.1165842051,14.2842634167,3.8475133203,1.7268879461
Sudan,2009,-4.4561647624,-2698.76312881445,18.0774286743,10948.1360252585,13.6212639119,8249.37289644409,-8.1766480953,-4951.97946514193,13.7168852769,8307.28355009705,84.3278999268,51071.053066072,8.4358224952,5108.94186484373,20.5074798944,12419.8348926803,9570.26624588689,15.8023069,2849.56864679337,4.7051729944,22870.9683825006,60562.4628508531,75.8920774316,45962.1112012282,18.552265098,11235.7086579961,11.2567587063,4.4991553841,2.3405096133
Sudan,2010,0.2678518981,186.597862848061,17.9369684309,12495.7112457163,18.204820329,12682.3091085643,-2.5385902843,-1768.49790897399,17.1319552634,11934.9023147878,77.643841164,54090.2451231441,7.4702735416,5204.13365625744,21.6648923917,15092.7533010197,11505.1753659216,16.5151037242,3587.57793509807,5.1497886675,24355.4304764908,69664.5661938418,70.1735676224,48886.1114668867,16.4406888191,11453.3345451098,12.9776663898,6.4905957158,4.2132937651
Sudan,2011,0.0835121435,58.4668388792359,17.2631715992,12085.9437977771,17.3466837426,12144.4106366564,-1.9197343524,-1344.00572663575,14.5683347081,10199.2889022917,76.4520207938,53524.0480715204,6.8251837564,4778.31010460764,24.8987627935,17431.6200257554,13400.710788202,19.1411422855,4030.90923755341,5.757620508,24582.1716115884,70009.9847143111,69.6268370374,48745.7379669127,15.9191182954,11144.9722852565,18.0937757191,0.9309674708,-1.311527147
Sudan,2012,-3.0741524758,-2094.31067085086,12.2215094194,8326.07939658001,9.1473569435,6231.76872572915,-10.3471115513,-7049.11884,8.2002215741,5586.5191076489,82.8975810094,56475.1715672714,6.9443191725,4730.91749976924,21.1547098045,14411.9508810393,10477.6497533557,15.3797110325,3934.30112768365,5.774998772,24916.489145506,68126.4409402234,75.9532618369,51744.2540675022,12.252512388,8347.20061573627,35.6,1.36,-0.9574901118
Sudan,2013,-2.2381504335,-1493.91585505602,13.0567489109,8715.09078281784,10.8185984774,7221.17492776182,-8.4822287067,-5661.69984,12.460745375,8317.2716199138,82.3266531277,54951.2180061706,7.9405654094,5300.15158309529,21.2762368702,14201.4169917894,11133.5528289465,16.6800332201,3067.86416284296,4.5962036501,26010.3230189937,66747.7857030611,74.3860877183,49651.0664230753,16.0636353729,10722.1209148127,36.5,4.39,1.9545319716
Sudan,2014,-1.2295470926,-1010.09842771315,11.6310470003,9555.14624708028,10.4014999077,8545.04781936713,-6.1106187631,-5020.0,5.6502908268,4641.83105679058,85.6503742603,70363.5581691552,9.7272095602,7991.10431943104,19.2408800519,15806.7818669889,14786.99173765,17.9995356896,1019.7901293389,1.2413443623,26713.72667105,82152.0732125587,75.9231647001,62372.4538497242,10.5415451391,8660.09788037604,36.9,2.7043249388,0.2876325524
Sudan,2015,-1.5223236102,-1461.42728422293,10.9557592586,10517.5045517185,9.4334356483,9056.07726749554,-6.8193907794,-6546.6,3.3484207979,3214.47652799874,85.7199107576,82290.9239139445,9.7889430364,9397.36357029481,20.2818616014,19470.5420843279,16752.3663714423,17.4504220154,2718.17571288557,2.8314395859,28012.013787263,95999.7778656122,75.9309677213,72893.5603436497,9.3501931569,8976.16466065891,16.9,4.86,2.3912680672
Sudan,2016,-1.4720378283,-1653.84313987027,9.6917467799,10888.7343906089,8.2197089516,9234.89125073863,-4.5635720652,-5127.2,2.816657236,3164.53093635209,83.6464879732,93977.3201807794,9.0820706301,10203.7596578922,20.1091944762,22592.7980200492,18415.1334528154,16.3907763695,4177.66456723371,3.7184181067,29000.8378739534,112350.586925819,74.5644173432,83773.5605228872,6.5723396855,7384.06221136207,17.6,3.53,1.0946318216
Sudan,2017,-1.8955413189,-2450.86303895047,10.9682177168,14181.4895501664,9.0726763979,11730.6265112159,-2.5306233342,-3272.0,2.6884771644,3476.09901606379,80.8613878599,104550.707923505,8.2150276279,10621.719176944,21.9481305836,28378.1004858331,23246.5315370409,17.9792833578,5131.56894879222,3.9688472258,29966.5657751561,129296.207609741,72.6463602321,93928.9887465615,5.497995608,7108.69981566158,32.6,3.33,0.896726157
Sudan,2018,-2.172805349,-2046.50107418365,11.0534427746,10410.9107249509,8.8806374255,8364.40965076721,-2.3591714156,-2222.0337585158,4.4493572764,4190.71798105021,73.0522502059,68805.7531630324,8.2328212643,7754.25077459053,29.2159741065,27517.6616342837,22629.893514901,24.026546723,4887.76811938266,5.1894273835,31186.3391171798,94187.0414246493,64.8194289416,61051.5023884419,6.7175815887,6327.09135371705,43.3517006249,4.0704475487,1.61808539
Sudan,2019,-1.6360321561,-1543.08978444116,10.4107393215,9819.30913506571,8.7747071654,8276.21935062455,-2.2443674297,-2116.86575989956,4.8031767375,4530.31007304552,71.2485808108,67200.9757241577,7.6593839613,7224.25723834668,30.6084115102,28869.5591610031,23801.4888303829,25.2350844921,5068.07033062021,5.3733270182,32296.9505182993,94319.037599677,63.5891968495,59976.718485811,6.6601690585,6281.80735852935,34.9880533308,3.5612111987,1.1190291687
