Region,Country Code,Country or area,City Code,City,City Definition,Latitude,Longitude,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
Africa,566,Nigeria,22022,Umuahia,City Proper,5.52627,7.48959,13.255,14.048,14.89,15.78,16.725,17.726,18.789,19.912,21.104,22.367,23.708,25.125,26.629,28.223,29.915,31.703,33.601,35.612,37.747,40.004,42.398,44.936,47.63,50.477,53.499,56.701,60.1,63.693,67.505,71.546,75.835,80.368,85.179,90.278,95.69,101.41,107.48,113.914,120.743,127.96,135.62,143.738,152.355,161.462,171.127,181.371,192.243,203.735,215.93,228.856,242.575,257.075,272.464,288.774,306.084,324.381,343.799,364.379,386.221,409.308,433.809,459.778,487.339,516.47,547.386,580.153,614.881,651.689,690.699,731.563,773.822,816.983,860.555,904.139,947.46,990.439,1033.089,1075.545,1117.973,1160.631,1203.657,1247.188,1291.275,1336.05,1381.446,1427.443
Africa,566,Nigeria,206379,Uyo,Urban Agglomeration,5.05127,7.9335,5.781,6.292,6.85,7.455,8.115,8.833,9.615,10.465,11.391,12.398,13.497,14.758,16.138,17.647,19.301,21.103,23.077,25.236,27.6,30.177,33,36.055,39.398,43.04,47.024,51.378,56.141,61.331,67.009,73.212,80,87.4,95.497,104.344,114.024,124.572,136.112,148.721,162.518,177.552,194,205.79,218.315,231.564,245.637,260.566,276.424,293.2,311.019,329.921,350,371.241,393.803,417.736,443.16,470.055,498.622,528.925,561.116,595.17,631.341,669.71,710.469,753.586,799.385,847.968,899.504,954.171,1012.162,1072.932,1135.775,1199.929,1264.636,1329.284,1393.453,1457.022,1520.019,1582.655,1645.193,1708.03,1771.382,1835.461,1900.352,1966.25,2033.059,2100.753
Africa,566,Nigeria,22023,Warri,Urban Agglomeration,5.51667,5.75,16.222,17.44,18.751,20.157,21.67,23.297,25.048,26.926,28.947,31.12,33.46,35.968,38.668,41.571,44.696,48.047,51.654,55.531,59.706,64.182,69,72.488,76.159,80.004,84.048,88.298,92.768,97.452,102.379,107.555,113,118.639,124.567,130.792,137.336,144.189,151.395,158.96,166.914,175.243,184,193.663,203.848,214.538,225.805,237.664,250.163,263.282,277.108,291.661,307,323.153,340.181,358.105,377.001,396.837,417.747,439.759,462.963,487.322,513,540.031,568.526,598.44,629.972,663.166,698.109,734.893,773.616,814.063,855.941,898.927,942.683,986.921,1031.426,1076.125,1120.985,1166.067,1211.453,1257.321,1303.739,1350.794,1398.5,1446.975,1496.133,1545.947
Africa,566,Nigeria,22024,Zaria,Urban Agglomeration,11.11128,7.7227,50.006,51.53,53.104,56.606,62.814,69.704,77.36,85.832,95.246,105.692,117.301,130.147,144.421,160.261,172.378,182.317,192.844,203.978,215.772,228.213,241.39,255.328,270.091,285.663,302.157,319.604,338.083,357.576,378.222,400.06,423.192,447.592,473.435,500.771,512.907,525.303,538.016,551.037,564.392,578.032,592.021,606.349,614.367,617.919,621.496,625.094,628.718,632.352,636.013,639.695,643.404,647.124,650.87,654.638,658.433,662.24,666.074,669.93,673.813,677.709,681.632,685.579,689.553,693.54,697.555,701.593,705.654,709.739,713.848,719.012,726.172,736.098,749.297,766.007,786.197,809.652,835.966,864.671,895.275,927.403,960.69,994.89,1029.811,1065.418,1101.58,1138.246
Africa,646,Rwanda,22404,Kigali,City Proper,-1.947364,30.057897,19.83,20.948,22.13,23.376,24.694,26.086,27.559,29.11,30.751,32.485,34.319,36.251,38.295,40.453,42.737,45.143,47.688,50.377,53.22,56.217,59.386,64.353,69.91,75.929,82.475,89.586,97.321,105.7,114.813,121.567,128.266,135.315,142.761,150.617,158.917,167.65,176.875,186.609,196.892,207.712,219.142,231.201,250.13,271.5,294.729,319.946,347.36,379.052,415.01,454.38,497.546,544.678,596.348,622.065,644.52,667.72,691.789,716.725,742.597,769.327,797.059,825.79,855.599,886.397,918.304,951.359,985.604,1021.081,1057.836,1094.796,1132.101,1169.889,1208.296,1247.551,1287.952,1329.829,1373.438,1418.776,1466.131,1515.88,1568.247,1623.465,1681.674,1743.151,1807.925,1876.118
Africa,686,Senegal,22439,Dakar,Urban Agglomeration,14.6937,-17.44406,213.55,229.2,229.646,230.091,230.538,235.208,256.003,278.571,303.164,329.929,359.097,384.417,404.785,426.232,448.847,472.595,497.635,524.002,551.805,581,610.49,641.478,674.084,708.251,744.2,781.974,819.89,852.253,885.939,920.958,957.411,995.202,1034.539,1075.431,1117.999,1162.128,1208.063,1255.814,1304.387,1343.622,1384.093,1425.784,1468.79,1512.97,1558.542,1605.487,1653.914,1703.662,1754.978,1807.84,1862.37,1918.388,1976.172,2028.406,2081.097,2135.006,2190.388,2247.207,2305.582,2365.306,2426.662,2489.611,2554.282,2620.448,2688.423,2758.161,2829.709,2903.112,2978.419,3057.065,3140.442,3229.8,3326.001,3429.536,3540.462,3658.643,3783.533,3914.533,4050.977,4192.574,4338.834,4489.533,4644.413,4803.734,4967.223,5134.902
Africa,686,Senegal,204181,Rufisque,City Proper,14.717168,-17.273316,31.916,33,34.455,35.97,37.554,39.207,40.936,42.735,44.617,46.581,48.635,50.655,52.638,54.699,56.843,59.065,61.378,63.78,66.281,68.872,71.568,74.369,77.285,80.306,83.45,86.716,90.116,93.638,97.304,101.113,105.077,109.185,113.459,117.9,122.522,127.312,132.296,137.474,142.564,144.924,147.326,149.768,152.254,154.775,157.34,159.949,162.604,165.295,168.035,170.821,173.656,176.531,179.457,185.75,192.725,199.942,207.439,215.217,223.299,231.66,240.347,249.359,258.722,268.41,278.474,288.915,299.748,310.987,322.648,334.747,347.295,360.3,373.754,387.65,401.971,416.72,431.884,447.461,463.445,479.868,496.729,514.042,531.803,550.057,568.782,587.984
Africa,686,Senegal,22442,Thies,City Proper,14.8,-16.933333,30.129,31.5,32.936,34.433,36,39.796,43.999,48.631,53.759,59.428,65.704,70.256,72.646,75.117,77.677,80.315,83.048,85.873,88.799,91.815,94.939,98.169,101.513,104.962,108.533,112.225,116.173,120.743,125.5,130.443,135.589,140.923,146.474,152.244,158.25,164.475,170.954,177.689,184.335,187.69,191.11,194.592,198.144,201.749,205.426,209.169,212.986,216.862,220.814,224.838,228.941,233.107,237.355,243.32,249.663,256.154,262.822,269.664,276.694,283.888,291.278,298.861,306.652,314.624,322.814,331.217,339.839,348.686,357.762,367.24,377.286,388.048,399.629,412.088,425.432,439.644,454.659,470.406,486.806,503.823,521.4,539.511,558.123,577.269,596.915,617.065
Africa,694,Sierra Leone,22445,Freetown,City Proper,8.484,-13.22994,91.554,93.988,96.489,99.05,101.682,104.385,107.163,110.007,112.93,115.932,119.017,122.176,125.423,130.035,138.902,148.347,158.448,169.237,180.777,193.069,206.216,220.257,235.277,251.274,268.384,284.039,298.481,313.615,329.539,346.271,363.878,382.327,401.74,422.138,443.602,466.094,483.408,495.876,508.683,521.785,535.242,549.047,563.228,577.734,592.635,607.92,623.621,639.683,656.181,673.106,690.49,708.274,726.542,745.281,764.53,785.524,808.125,831.376,855.33,879.905,905.221,931.266,958.098,985.626,1013.984,1043.158,1073.214,1104.136,1135.949,1168.424,1201.9,1236.425,1272.145,1309.168,1347.559,1387.356,1428.522,1470.986,1514.657,1559.464,1605.308,1652.129,1699.883,1748.572,1798.146,1848.562
Africa,706,Somalia,204111,Berbera,Urban Agglomeration,10.43959,45.01432,10.493,11.151,11.851,12.594,13.383,14.223,15.116,16.063,17.07,18.141,19.28,20.488,21.773,23.138,24.592,26.132,27.771,29.512,31.366,33.33,35.421,37.642,40.007,42.512,45.179,48.012,51.028,54.223,57.624,61.238,65.085,69.161,73.498,78.108,83.011,87.275,91.764,96.484,101.454,106.665,112.151,117.92,123.994,130.363,137.068,144.118,151.541,159.325,167.52,176.137,185.209,194.722,204.738,215.269,226.357,237.984,250.224,263.095,276.647,290.856,305.817,321.547,338.109,355.475,373.76,392.986,413.2,434.454,456.802,477.672,499.396,521.966,545.378,569.613,594.644,620.461,647.064,674.475,702.714,731.823,761.821,792.726,824.539,857.289,890.961,925.556
Africa,706,Somalia,204112,Hargeysa,Urban Agglomeration,9.56,44.065,32.058,33.642,35.306,37.048,38.879,40.8,42.818,44.931,47.151,49.48,51.928,54.49,57.183,60.008,62.977,66.084,69.349,72.776,76.376,80.145,84.104,88.26,92.627,97.197,101.999,107.038,112.334,117.877,123.701,129.812,136.235,142.957,150.021,157.699,165.781,174.254,183.173,192.548,202.417,212.762,223.652,235.099,247.148,259.78,273.076,287.052,301.765,317.187,333.422,350.487,368.45,387.282,407.103,427.939,449.873,472.865,497.067,522.508,549.288,577.362,606.912,637.975,670.674,704.951,741.032,778.96,818.829,860.738,904.793,945.908,988.716,1033.206,1079.377,1127.198,1176.617,1227.615,1280.19,1334.382,1390.224,1447.797,1507.135,1568.272,1631.208,1695.997,1762.611,1831.049
Africa,706,Somalia,204113,Kismaayo,City Proper,-0.366667,42.533333,3.328,3.677,4.065,4.491,4.963,5.485,6.063,6.699,7.403,8.182,9.043,9.992,11.043,12.203,13.488,14.904,16.471,18.202,20.118,22.23,24.567,27.15,30.007,32.657,35.545,38.688,42.115,45.834,49.887,54.299,59.108,64.327,70.02,77.605,86.011,90.193,94.585,99.19,104.026,109.084,114.396,119.966,125.815,131.932,138.356,145.093,152.167,159.566,167.335,175.482,184.039,192.987,202.383,212.237,222.586,233.408,244.773,256.691,269.207,282.296,296.041,310.455,325.593,341.424,358.047,375.479,393.76,412.932,433.036,451.682,471.134,491.425,512.59,534.636,557.549,581.32,605.936,631.399,657.706,684.876,712.908,741.809,771.57,802.212,833.719,866.091
Africa,706,Somalia,22476,Merca,Urban Agglomeration,1.71594,44.77166,30.738,32.115,33.556,35.058,36.629,38.27,39.988,41.777,43.649,45.605,47.651,49.784,52.015,54.345,56.443,58.263,60.144,62.087,64.094,66.161,68.298,70.503,72.783,75.13,77.556,80.061,82.65,85.315,88.07,90.914,93.854,96.88,100.014,105.163,110.585,116.27,122.256,128.551,135.178,142.128,149.446,157.14,165.241,173.737,182.682,192.087,201.99,212.375,223.309,234.806,246.912,259.606,272.972,287.026,301.824,317.341,333.68,350.859,368.948,387.917,407.888,428.888,451.001,474.188,498.601,524.271,551.262,579.643,609.486,637.357,666.37,696.51,727.772,760.129,793.545,828.008,863.517,900.102,937.791,976.639,1016.673,1057.918,1100.374,1144.08,1189.016,1235.183
Africa,706,Somalia,22477,Muqdisho (Mogadishu),Urban Agglomeration,2.041636,45.343492,54.661,57.648,60.803,64.121,67.625,71.321,75.224,79.329,83.664,88.236,93.923,100.879,108.361,116.398,127.855,143.56,161.221,181.054,203.359,228.34,256.43,287.975,323.453,363.185,407.863,444.981,464.428,484.668,505.82,527.895,550.966,574.977,600.127,648.176,700.125,747.23,797.577,851.315,908.756,969.899,1035.248,1105,1115.275,1125.616,1136.068,1146.617,1157.279,1168.01,1178.855,1189.802,1200.865,1212,1259.866,1309.622,1361.416,1415.108,1470.995,1100.208,1178.934,1263.053,1353.302,1450,1526.976,1607.81,1693.044,1782.796,1877.307,1976.828,2081.624,2179.855,2282.009,2387.92,2497.463,2610.483,2726.815,2846.418,2969.325,3095.689,3225.66,3359.487,3497.308,3639.243,3785.318,3935.677,4090.264,4249.083
Africa,710,South Africa,22479,Bloemfontein,Urban Agglomeration,-29.12106,26.214,106.571,109.862,113.26,116.754,120.36,124.077,127.915,131.861,135.933,140.132,144.466,148.086,151.609,155.216,158.915,162.69,166.561,170.524,174.587,178.735,183.01,187.509,192.125,196.841,201.681,206.639,211.726,216.924,222.256,227.72,233.326,239.055,244.931,250.953,257.131,263.336,269.471,275.748,282.181,288.745,295.472,301.366,305.23,309.132,313.09,317.098,321.164,328.238,336.628,345.234,354.071,363.11,372.042,381.059,390.308,399.754,409.442,419.366,429.544,439.939,450.602,461.523,472.724,484.197,495.948,507.985,520.313,532.941,545.875,556.45,567.029,577.56,588.013,598.383,608.655,618.817,628.85,638.741,648.493,658.123,667.647,677.071,686.39,695.61,704.725,713.732
Africa,710,South Africa,22481,Cape Town,Urban Agglomeration,-33.92584,18.42322,618.051,634.469,651.347,668.626,686.388,704.621,723.365,742.554,762.28,782.53,803.346,829.067,856.676,885.203,914.722,945.14,976.614,1009.136,1042.788,1077.464,1114.033,1155.778,1199.148,1244.02,1290.636,1338.998,1389.244,1441.228,1495.234,1551.264,1609.474,1669.7,1732.267,1797.179,1864.617,1925.491,1969.351,2014.211,2060.157,2107.02,2155.016,2206.438,2264.303,2323.52,2384.371,2446.815,2510.985,2576.741,2644.349,2713.731,2785.032,2858.003,2932.714,3009.27,3087.933,3168.428,3251.136,3336.004,3423.209,3512.443,3604.132,3698.214,3794.887,3894.087,3995.88,4100.334,4207.519,4317.505,4430.367,4524.111,4617.56,4709.99,4800.954,4890.28,4977.833,5063.583,5147.499,5229.651,5310.214,5389.485,5467.695,5544.978,5621.348,5696.876,5771.533,5845.299
Africa,710,South Africa,22482,Durban (Ethekwini),Urban Agglomeration,-29.8579,31.0292,483.99,500.529,517.658,535.323,553.617,572.536,592.129,612.335,633.261,654.901,677.313,694.386,710.53,727.049,743.976,761.249,778.947,797.057,815.614,834.549,855.528,886.006,917.613,950.256,984.108,1019.165,1055.523,1093.072,1132.012,1172.338,1214.16,1257.352,1302.144,1348.532,1396.639,1446.323,1497.847,1551.206,1606.543,1663.694,1722.961,1789.917,1872.086,1957.786,2047.535,2141.398,2239.703,2332.961,2426.557,2523.908,2625.306,2730.483,2775.543,2796.666,2817.978,2839.394,2861.003,2882.775,2904.744,2926.819,2949.093,2971.536,2994.182,3017.001,3039.993,3063.161,3086.505,3110.027,3133.729,3144.573,3158.313,3176.254,3199.329,3228.003,3262.128,3301.094,3343.945,3389.626,3437.169,3485.825,3535.01,3584.294,3633.357,3682.051,3730.259,3777.921
Africa,710,South Africa,22483,East London (Buffalo City),Metropolitan area,-33.01529,27.91162,89.283,91.612,94.005,96.454,98.97,101.552,104.205,106.919,109.708,112.57,115.51,116.767,117.644,118.529,119.421,120.317,121.221,122.132,123.051,123.975,125.597,131.173,137.005,143.079,149.431,156.065,163.003,170.23,177.787,185.68,193.935,202.533,211.525,220.915,230.737,243.161,261.179,280.532,301.349,323.646,347.628,371.715,393.69,416.899,441.511,467.575,495.218,507.357,513.279,519.271,525.341,531.465,539.24,547.74,556.386,565.144,574.052,583.101,592.304,601.628,611.111,620.744,630.542,640.495,650.604,660.874,671.305,681.901,692.665,700.466,708.559,717.067,726.091,735.692,745.855,756.507,767.529,778.796,790.195,801.651,813.105,824.51,835.827,847.042,858.136,869.102
Africa,710,South Africa,22484,Ekurhuleni,Urban Agglomeration,-26.25,28.33,545.975,558.26,570.838,583.664,596.796,610.224,623.973,637.993,652.348,667.025,682.054,700.52,720.24,740.514,761.389,782.792,804.827,827.483,850.809,874.726,898.397,917.333,936.695,956.41,976.568,997.151,1018.198,1039.628,1061.541,1083.915,1106.793,1130.088,1153.907,1178.228,1203.096,1228.218,1253.47,1279.242,1305.58,1332.386,1359.78,1408.899,1508.131,1614.05,1727.57,1849.074,1979.31,2075.674,2160.009,2247.771,2339.227,2434.136,2506.076,2569.602,2634.828,2701.524,2770.004,2840.22,2912.315,2986.036,3061.727,3139.338,3219.026,3300.737,3384.522,3470.433,3558.526,3648.854,3741.476,3817.938,3894.262,3969.937,4044.66,4118.327,4190.832,4262.126,4332.138,4400.874,4468.424,4534.989,4600.725,4665.717,4729.962,4793.507,4856.323,4918.391
Africa,710,South Africa,22486,Johannesburg,Urban Agglomeration,-26.20227,28.04363,910.55,931.871,953.721,976.022,998.876,1022.266,1046.236,1070.7,1095.771,1121.429,1147.725,1174.562,1202.065,1230.212,1259.058,1288.499,1318.67,1349.547,1381.191,1413.488,1443.042,1453.818,1464.69,1475.613,1486.633,1497.734,1508.935,1520.188,1531.54,1542.977,1554.516,1566.109,1577.804,1589.587,1601.474,1625.087,1672.906,1722.132,1772.878,1824.973,1878.674,1949.606,2058.23,2172.583,2293.461,2421.063,2555.956,2676.412,2794.141,2917.048,3045.543,3179.32,3292.493,3399.183,3509.485,3623.048,3740.45,3861.657,3986.966,4115.979,4249.354,4387.051,4529.409,4676.386,4828.133,4984.804,5146.559,5313.563,5485.986,5635.127,5782.747,5926.668,6065.354,6198.016,6324.351,6444.575,6559.187,6668.952,6774.786,6877.681,6978.417,7077.505,7175.185,7271.672,7366.996,7461.164
Africa,710,South Africa,22497,Pietermaritzburg (The Msunduzi),Urban Agglomeration,-29.61678,30.39278,89.712,92.941,96.29,99.751,103.341,107.06,110.918,114.905,119.04,123.324,127.768,131.051,134.122,137.265,140.486,143.773,147.143,150.591,154.125,157.731,161.366,164.739,168.187,171.697,175.285,178.948,182.694,186.507,190.404,194.384,198.452,202.594,206.828,211.151,215.57,220.734,227.463,234.397,241.552,248.904,256.492,268.017,288.589,310.678,334.49,360.128,387.77,397.073,398.905,400.746,402.598,404.453,409.239,415.216,421.29,427.435,433.678,440.013,446.449,452.961,459.577,466.29,473.11,480.03,487.051,494.174,501.402,508.736,516.177,521.419,526.912,532.766,539.069,545.872,553.162,560.879,568.925,577.194,585.593,594.054,602.527,610.972,619.354,627.663,635.884,644.009
Africa,710,South Africa,22498,Polokwane,Urban Agglomeration,-23.90448,29.46885,12.279,12.871,13.492,14.141,14.822,15.536,16.286,17.069,17.892,18.754,19.659,20.604,21.597,22.637,23.73,24.871,26.069,27.325,28.644,30.022,31.468,32.984,34.575,36.239,37.984,39.814,41.735,43.743,45.851,48.059,50.378,52.802,55.346,58.012,60.811,63.736,66.807,70.025,73.404,76.935,80.642,84.429,88.182,92.09,96.178,100.447,104.911,111.415,119.094,127.302,136.088,145.454,154.412,163.49,173.116,183.28,194.056,205.465,217.562,230.335,243.878,258.217,273.42,289.518,306.564,324.614,343.726,363.963,385.392,405.592,425.613,444.859,462.843,479.251,493.951,506.99,518.547,528.884,538.292,547.045,555.363,563.397,571.239,578.947,586.546,594.047
Africa,710,South Africa,22499,Port Elizabeth (Nelson Mandela Bay),Metropolitan area,-33.91799,25.57007,192.444,200.398,208.692,217.306,226.287,235.639,245.392,255.52,266.081,277.078,288.546,303.042,318.901,335.591,353.178,371.636,391.085,411.552,433.121,455.756,477.422,487.667,498.147,508.823,519.742,530.896,542.305,553.927,565.814,577.957,590.377,603.029,615.97,629.189,642.71,661.502,691.802,723.489,756.675,791.286,827.53,858.17,874.006,890.09,906.493,923.198,940.235,950.597,958.419,966.304,974.265,982.27,994.049,1007.403,1020.955,1034.652,1048.552,1062.638,1076.934,1091.382,1106.043,1120.902,1135.982,1151.265,1166.753,1182.45,1198.358,1214.48,1230.819,1241.941,1253.742,1266.533,1280.55,1295.928,1312.631,1330.504,1349.287,1368.702,1388.497,1408.492,1428.546,1448.549,1468.416,1488.112,1507.601,1526.866
Africa,710,South Africa,22501,Pretoria,Urban Agglomeration,-25.74486,28.18783,275.331,287.161,299.516,312.366,325.787,339.784,354.403,369.608,385.488,402.05,419.348,432.973,446.052,459.527,473.428,487.71,502.443,517.621,533.28,549.367,565.088,576.319,587.79,599.456,611.37,623.522,635.932,648.553,661.444,674.59,688.017,701.672,715.618,729.842,744.368,763.046,790.661,819.275,848.966,879.646,911.48,935.107,939.062,943.022,947.004,951.003,955.025,979.637,1013.113,1047.733,1083.586,1120.562,1167.957,1221.008,1276.546,1334.447,1395.059,1458.425,1524.762,1593.921,1666.32,1742.006,1821.242,1904.082,1990.69,2081.238,2175.904,2274.876,2378.35,2472.612,2565.66,2655.282,2739.768,2818.1,2889.899,2955.414,3015.317,3070.565,3122.216,3171.299,3218.626,3264.755,3310.004,3354.592,3398.595,3442.047
Africa,710,South Africa,22503,Rustenburg,Urban Agglomeration,-25.66756,27.24208,13.711,14.051,14.4,14.757,15.123,15.498,15.883,16.277,16.681,17.094,17.519,17.953,18.399,18.855,19.324,19.802,20.294,20.797,21.314,21.842,22.422,23.23,24.069,24.936,25.835,26.767,27.733,28.732,29.768,30.842,31.955,33.106,34.3,35.537,36.82,38.209,39.788,41.432,43.146,44.926,46.783,49.701,55.128,61.131,67.796,75.189,83.399,95.116,109.672,126.455,145.836,168.12,182.353,193.218,204.747,216.93,229.855,243.551,258.083,273.439,289.731,306.994,325.312,344.723,365.292,387.089,410.186,434.661,460.597,485.087,509.368,532.711,554.517,574.4,592.193,607.955,621.905,634.362,645.681,656.201,666.189,675.832,685.241,694.489,703.605,712.603
Africa,710,South Africa,23941,Soshanguve,Urban Agglomeration,-25.47288,28.09919,23.621,25.247,26.988,28.843,30.828,32.95,35.222,37.643,40.234,43.003,45.968,49.127,52.509,56.124,59.992,64.116,68.53,73.247,78.296,83.678,89.438,95.594,102.184,109.208,116.725,124.76,133.36,142.527,152.338,162.824,174.048,186.011,198.815,212.501,227.149,242.763,259.473,277.334,296.452,316.829,338.638,361.948,386.899,413.493,441.956,472.378,504.94,525.985,542.591,559.722,577.418,595.622,609.178,621.002,633.072,645.342,657.868,670.637,683.671,696.923,710.449,724.239,738.315,752.665,767.293,782.206,797.408,812.907,828.706,840.932,853.347,866.005,878.96,892.254,905.868,919.748,933.8,947.93,962.062,976.156,990.181,1004.108,1017.906,1031.57,1045.085,1058.44
Africa,710,South Africa,22505,Vereeniging,Urban Agglomeration,-26.67313,27.92615,116.696,122.322,128.228,134.402,140.882,147.675,154.805,162.259,170.082,178.283,186.891,196.289,206.267,216.753,227.787,239.35,251.518,264.304,277.759,291.859,306.183,318.257,330.825,343.852,357.412,371.506,386.177,401.385,417.213,433.666,450.791,468.543,487.02,506.225,526.216,541.315,544.96,548.629,552.328,556.042,559.785,563.554,567.354,571.169,575.014,578.886,582.789,593.527,607.155,621.096,635.377,649.946,658.503,664.721,671.007,677.334,683.73,690.187,696.713,703.283,709.924,716.627,723.404,730.245,737.151,744.122,751.159,758.263,765.433,769.425,774.031,779.53,786.127,793.927,802.9,812.913,823.757,835.199,847.029,859.084,871.24,883.404,895.504,907.508,919.391,931.139
Africa,710,South Africa,22507,West Rand,Urban Agglomeration,-26.12,27.75,207.707,216.005,224.647,233.61,242.943,252.649,262.757,273.24,284.156,295.508,307.331,317.685,327.96,338.568,349.535,360.825,372.496,384.544,397,409.823,421.02,421.03,421.041,421.052,421.063,421.073,421.084,421.095,421.105,421.116,421.127,421.138,421.148,421.159,421.17,422.751,427.659,432.623,437.652,442.726,447.865,459.343,485.279,512.602,541.504,572.036,604.335,619.977,628.979,638.112,647.39,656.777,667.527,678.926,690.536,702.312,714.305,726.502,738.926,751.526,764.36,777.412,790.706,804.227,817.98,831.968,846.195,860.665,875.382,886.343,897.609,909.301,921.524,934.341,947.734,961.625,975.882,990.366,1004.959,1019.584,1034.181,1048.701,1063.102,1077.368,1091.481,1105.429
Africa,710,South Africa,22508,Witbank,City Proper,-25.87133,29.23323,15.4,16.106,16.846,17.618,18.426,19.271,20.156,21.079,22.046,23.057,24.116,25.22,26.377,27.587,28.853,30.175,31.559,33.006,34.522,36.103,37.816,39.938,42.183,44.547,47.048,49.688,52.481,55.423,58.534,61.819,65.294,68.953,72.824,76.911,81.234,86.301,92.843,99.881,107.463,115.597,124.36,132.411,137.898,143.596,149.538,155.725,162.178,168.71,175.448,182.454,189.751,197.318,206.013,215.417,225.264,235.533,246.285,257.527,269.299,281.575,294.429,307.869,321.942,336.658,352.047,368.14,384.968,402.565,420.967,437.742,454.301,470.249,485.28,499.211,511.973,523.612,534.248,544.051,553.212,561.913,570.302,578.477,586.495,594.395,602.192,609.892
Africa,728,South Sudan,22577,Juba,City Proper,4.85165,31.58247,6.249,6.885,7.587,8.358,9.209,10.147,11.181,12.317,13.571,14.953,16.477,18.152,20,22.036,24.282,26.75,29.473,32.473,35.784,39.421,43.434,47.855,52.734,57.298,59.658,62.115,64.677,67.337,70.111,72.998,76.009,79.135,82.395,85.436,88.071,90.78,93.577,96.459,99.435,102.494,105.651,108.905,112.265,116.106,121.598,127.349,133.381,139.681,146.287,153.206,160.463,168.041,175.989,184.313,193.043,202.161,211.722,221.736,232.239,243.239,254.761,266.828,279.467,292.705,306.569,321.091,336.3,352.229,368.914,385.765,403.215,421.292,439.993,459.342,479.359,500.088,521.59,543.951,567.24,591.54,616.901,643.375,670.991,699.853,729.944,761.141
Africa,729,Sudan,22573,Al Gadarif,City Proper,14.03493,35.38344,11.381,12.299,13.292,14.363,15.521,16.772,18.126,19.586,21.165,22.872,24.719,26.709,28.863,31.19,33.709,36.423,39.36,42.534,45.968,49.67,53.675,58.003,62.686,67.402,71.384,75.602,80.075,84.799,89.809,95.115,100.743,106.687,112.99,119.216,125.116,131.29,137.779,144.588,151.743,159.232,167.101,175.359,184.037,192.087,196.525,201.064,205.715,210.461,215.323,220.297,225.393,230.592,235.919,241.369,246.952,252.649,258.486,264.457,270.574,276.832,283.236,289.787,296.49,303.348,310.364,317.543,324.888,332.403,340.092,348.09,356.55,365.632,375.473,386.181,397.819,410.422,423.973,438.441,453.775,469.96,486.95,504.722,523.244,542.541,562.557,583.157
Africa,729,Sudan,22575,Al Obeid (Al Ubayyid),City Proper,13.18416667,30.21666667,43.673,45.131,46.64,48.195,49.803,51.466,53.186,54.959,56.794,58.69,60.651,62.673,64.765,66.927,69.164,71.47,73.856,76.321,78.872,81.502,84.222,87.034,89.943,93.12,96.988,101.018,105.221,109.586,114.139,118.881,123.827,128.964,134.322,140.446,147.677,155.258,163.24,171.632,180.469,189.733,199.488,209.744,220.542,230.744,237.103,243.637,250.36,257.25,264.339,271.623,279.119,286.799,294.703,302.824,311.18,319.744,328.555,337.609,346.925,356.498,366.335,376.444,386.832,397.506,408.475,419.746,431.329,443.231,455.461,468.125,481.35,495.283,510.061,525.802,542.584,560.471,579.466,599.564,620.735,642.992,666.3,690.649,716.009,742.421,769.813,798.003
Africa,729,Sudan,22579,Al-Khartum (Khartoum),Urban Agglomeration,15.55177,32.53241,182.686,194.766,207.662,221.374,236.011,251.617,268.278,285.991,304.901,325.062,346.586,369.47,393.9,419.945,447.752,477.316,508.877,542.524,578.448,616.641,657.414,700.884,747.293,794.791,839.329,886.362,936.102,988.484,1043.876,1102.372,1164.234,1229.382,1298.273,1383.355,1493.207,1611.443,1739.224,1877.138,2026.202,2186.642,2360.035,2547.177,2749.447,2935.428,3010.784,3088.076,3167.462,3248.662,3332.06,3417.598,3505.456,3595.32,3687.617,3782.284,3879.516,3978.97,4081.116,4185.884,4293.492,4403.866,4517.078,4633.2,4752.308,4874.477,4999.787,5128.318,5260.153,5395.378,5534.079,5677.921,5828.858,5989.024,6160.327,6344.348,6542.07,6754.18,6980.598,7221.059,7475.013,7742.443,8022.781,8315.805,8621.083,8939.06,9268.862,9608.277
Africa,729,Sudan,22578,Kassala,City Proper,15.45099,36.39998,30.312,31.952,33.682,35.501,37.421,39.445,41.582,43.827,46.198,48.696,51.333,54.106,57.032,60.117,63.372,66.795,70.408,74.215,78.235,82.46,86.92,91.621,96.583,101.355,104.938,108.649,112.495,116.467,120.585,124.848,129.268,133.832,138.564,144.343,151.697,159.404,167.514,176.037,185.006,194.405,204.296,214.69,225.628,235.417,239.223,243.09,247.026,251.013,255.071,259.195,263.391,267.643,271.97,276.366,280.84,285.374,289.988,294.676,299.446,304.293,309.219,314.224,319.311,324.48,329.732,335.069,340.493,346.005,351.606,357.53,364.024,371.326,379.628,389.069,399.712,411.574,424.6,438.718,453.831,469.884,486.799,504.53,523.029,542.311,562.316,582.906
